0.296054422,144.276,0.214784580
0.522448980,146.849,0.174149660
0.777868481,126.248,0.139319728
1.044897959,116.355,1.164625850
2.209523810,114.792,0.193741497
2.507755102,101.869,0.145124717
2.658684807,92.252,0.197369615
2.995374150,109.755,0.841723356
4.186848073,144.052,0.217687075
4.404535147,147.479,0.004353741
4.408888889,153.709,0.294603175
4.703492063,143.273,0.184308390
4.940045351,128.522,1.178412698
6.124263039,117.85,0.168344671
6.400000000,110.277,0.142222222
6.687346939,99.9391,0.185759637
6.878911565,115.973,0.783673469
8.109569161,144.737,0.226394558
8.341768707,150.094,0.145124717
8.579773243,130.207,0.226394558
8.864217687,116.811,1.126893424
9.991111111,113.38,0.219863946
10.327074830,135.999,0.191564626
10.524444444,150.957,0.156734694
10.803083900,151.489,0.435374150
11.766712018,148.183,0.185759637
11.958276644,167.054,0.247437642
12.205714286,159.127,0.176326531
12.428480726,137.188,0.249614512
12.678095238,141.187,0.179954649
12.860952381,154.946,0.238730159
13.099682540,146.695,0.211156463
13.316643991,127.403,0.290249433
13.624308390,146.413,0.139319728
13.868117914,139.101,0.139319728
14.135147392,122.698,0.168344671
14.338321995,116.44,0.145124717
14.846258503,78.822,0.341043084
15.198185941,100.55,0.123356009
15.321541950,111.939,0.185034014
15.517460317,117.571,0.137868481
15.740952381,78.4371,0.193015873
15.992743764,113.662,0.185759637
16.242358277,134.141,0.255419501
16.741587302,87.0295,0.335238095
17.106575964,105.501,0.123356009
17.229931973,111.894,0.185034014
17.426575964,114.356,0.110294785
17.620317460,79.0235,0.203174603
17.879365079,114.69,0.168344671
18.111564626,135.74,0.226394558
