1.590566893,122.764,0.179954649
2.165260771,247.928,0.290249433
2.461315193,219.532,0.272834467
2.879274376,198.652,0.197369615
3.146303855,159.549,0.261224490
3.465578231,190.339,0.853333333
4.429206349,140.588,0.766258503
5.363809524,117.016,0.191564626
5.950113379,253.667,0.296054422
6.251972789,218.524,0.255419501
6.542222222,195.615,0.197369615
6.873106576,169.034,0.139319728
7.174965986,189.719,0.806893424
8.614603175,190.803,0.226394558
8.864217687,214.995,0.278639456
9.142857143,220.996,0.191564626
9.479546485,215.386,0.185759637
9.798820862,150.6,0.208979592
10.013605442,180.268,0.249614512
10.361904762,206.74,0.185759637
10.663764172,209.494,0.464399093
11.250068027,182.079,0.208979592
11.615782313,142.582,0.359931973
12.498140590,209.795,0.597913832
13.119274376,219.612,0.249614512
13.455963719,221.506,0.232199546
13.693968254,236.641,0.284444444
14.071292517,270.795,0.330884354
14.419591837,287.513,0.191564626
14.698231293,243.736,0.179954649
14.994285714,208.716,0.284444444
15.301950113,206.185,0.185759637
15.627029478,179.327,0.191564626
15.899863946,162.818,0.133514739
16.172698413,136.125,0.220589569
16.759002268,264.996,0.191564626
17.026031746,253.128,0.185759637
17.385941043,208.667,0.220589569
17.676190476,171.165,0.191564626
17.960634921,208.279,0.806893424
18.872018141,163.892,0.505034014
19.382857143,151.728,0.226394558
19.754376417,128.121,0.615328798
20.392925170,139.803,0.290249433
20.688979592,163.281,0.226394558
20.921179138,176.558,0.267029478
21.339138322,201.902,0.110294785
21.617777778,216.828,0.743038549
22.796190476,180.421,0.185759637
23.034195011,209.041,0.156734694
23.318639456,231.772,0.179954649
24.241632653,245.106,0.249637188
25.089160998,243.026,0.261224490
25.507120181,210.512,0.185759637
25.820589569,191.405,0.275736961
26.096326531,190.439,0.188662132
26.395283447,156.545,0.145124717
26.726167800,174.79,0.319274376
27.051247166,198.207,0.888163265
27.956825397,214.439,0.882358277
28.856598639,222.982,0.423764172
