1.486077098,125.266,0.388934240
1.962086168,125.801,0.133514739
2.101405896,133.664,0.005804989
2.118820862,141.976,0.197369615
2.321995465,123.086,0.435374150
2.972154195,96.7631,0.220589569
3.349478458,124.359,0.121904762
3.570068027,121.128,0.400544218
3.988027211,141.229,0.232199546
4.226031746,124.084,0.324013605
4.550045351,119.151,0.093945578
4.649795918,100.203,0.197369615
5.526349206,157.828,0.307664399
5.984943311,143.312,0.174149660
6.205532880,146.219,0.145124717
6.402902494,169.459,0.191564626
6.600272109,155.538,0.226394558
6.919546485,141.443,0.423764172
7.349115646,165.58,0.142947846
7.492063492,159.911,0.193741497
7.691609977,141.917,0.226394558
8.028299320,150.225,0.110294785
8.266303855,166.971,0.139319728
8.411428571,153.371,0.156734694
8.730702948,129.541,0.284444444
9.166077098,107.427,0.307664399
9.647891156,114.768,0.133514739
9.787210884,128.371,0.208979592
10.042630385,109.911,0.400544218
10.448979592,95.3537,0.197369615
11.075918367,114.541,0.139319728
11.308117914,109.995,0.131269841
11.439387755,111.938,0.269274376
11.714467120,126.302,0.214784580
11.935056689,107.597,0.412154195
12.353015873,96.9525,0.127709751
12.991564626,104.124,0.133514739
13.223764172,102.794,0.106349206
13.330113379,104.293,0.387074830
13.722993197,115.292,0.081269841
13.810068027,145.256,0.220589569
14.338321995,103.831,0.110294785
14.605351474,107.497,0.179954649
14.791111111,133.793,0.226394558
15.023310658,112.613,0.135646259
15.158956916,110.795,0.195238095
15.551564626,106.919,0.197369615
15.754739229,128.874,0.023219955
15.789569161,136.393,0.017414966
15.812789116,151.043,0.220589569
16.352653061,215.875,0.220589569
16.579047619,213.474,0.104489796
16.857687075,130.971,0.888163265
