1.230657596,216.103,0.464399093
1.718276644,217.381,0.435374150
2.159455782,161.263,0.545668934
2.722539683,174.669,0.011609977
2.739954649,208.473,0.034829932
2.780589569,275.448,0.272834467
3.065034014,283.192,0.145124717
3.233378685,280.628,0.441179138
3.680362812,218.792,0.538752834
4.219115646,224.068,0.337800454
4.562721088,270.805,0.133514739
4.789115646,304.372,0.156734694
4.951655329,329.923,0.760453515
5.822403628,295.664,0.243809524
6.072018141,280.076,0.017414966
6.101043084,275.433,0.150929705
6.333242630,244.186,0.516643991
7.325895692,244.853,0.249614512
7.621950113,276.993,0.081269841
7.796099773,294.131,0.238004535
8.295328798,291.656,0.435374150
8.777142857,277.833,0.226394558
9.131247166,248.394,0.110294785
9.247346939,277.462,0.435374150
9.694331066,203.832,0.058049887
9.769795918,218.801,0.423764172
10.199365079,221.733,0.005804989
10.210975057,225.492,0.226394558
10.576689342,277.887,0.087074830
10.791473923,250.981,0.388934240
11.186213152,204.137,0.040634921
11.232653061,159.745,0.412154195
11.772517007,179.874,0.040634921
11.824761905,191.004,0.011609977
11.842176871,203.455,0.208979592
12.056961451,238.663,0.162539683
12.294965986,219.701,0.650158730
