1.079727891,259.966,0.632743764
1.718276644,287.134,0.278639456
2.020136054,326.568,0.464399093
2.536780045,349.886,0.319274376
2.856054422,350.126,0.232199546
3.094058957,393.649,0.998458050
4.092517007,391.134,0.534058957
4.632380952,388.176,0.354104308
4.992290249,411.258,0.536961451
5.529251701,397.119,0.095782313
5.625034014,418.296,0.095782313
5.720816327,389.416,0.261224490
5.984943311,344.087,0.516643991
6.519002268,377.989,0.104489796
6.629297052,329.941,1.091337868
9.491156463,332.135,0.377324263
10.170340136,345.468,0.185759637
10.385124717,399.217,0.551473923
10.936598639,400.576,0.226394558
11.186213152,391.715,0.647256236
11.833469388,373.728,0.124807256
11.964081633,328.342,0.179954649
12.149841270,293.597,0.592108844
12.747755102,341.088,0.661768707
14.228027211,351.585,0.217687075
14.445714286,353.349,0.330884354
14.776598639,347.6,0.487619048
15.264217687,348.813,0.452789116
15.717006803,371.945,0.095782313
15.812789116,351.068,0.092879819
15.911473923,318.644,0.296054422
17.931609977,265.617,0.655963719
18.599183673,294.827,0.278639456
18.901043084,332.056,0.267029478
19.173877551,356.296,0.243809524
19.555555556,354.533,0.166893424
19.742766440,393.926,0.893968254
20.654149660,390.848,0.417959184
21.072108844,383.585,0.261224490
21.368163265,413.615,0.669024943
22.037188209,393.795,0.052970522
22.090158730,414.72,0.125532880
22.227301587,393.1,0.325079365
22.587936508,348.158,0.380952381
23.051609977,261.359,0.580498866
23.664761905,329.951,1.000634921
26.192108844,323.288,0.313469388
26.524444444,394.419,0.609523810
27.133968254,402.927,0.284444444
27.445986395,398.997,0.684988662
28.142585034,372.564,0.121904762
28.281904762,334.713,0.116099773
28.409614512,295.401,0.516643991
28.932063492,344.954,0.557278912
30.151111111,347.428,0.417959184
30.574875283,354.859,0.226394558
30.801269841,351.745,0.301859410
31.114739229,345.57,0.150929705
31.271473923,333.204,0.783673469
32.060952381,351.895,0.985396825
33.046349206,340.07,0.123356009
33.175510204,295.37,0.156734694
33.335873016,260.488,1.142857143
