1.114557823,247.305,0.197369615
1.491882086,252.092,0.255419501
1.892426304,188.755,0.539863946
2.594829932,244.167,0.499229025
3.291428571,281.596,0.290249433
3.918367347,225.107,0.098684807
4.022857143,233.56,0.220589569
4.371156463,226.632,0.173514739
4.544671202,219.845,0.076099773
4.742675737,241.504,0.214784580
5.085170068,207.378,0.249614512
5.346394558,201.432,0.017414966
5.369614512,183.777,0.417482993
5.787097506,173.486,0.281473923
6.068571429,187.726,0.270476190
6.542222222,134.266,0.098684807
6.878911565,235.007,0.208979592
7.279455782,234.066,0.203174603
7.650975057,187.225,0.534058957
8.335963719,232.052,0.505034014
9.003537415,278.28,0.197369615
9.705941043,229.533,0.179954649
10.065850340,221.521,0.261224490
10.419954649,237.813,0.255419501
10.681179138,202.995,0.348299320
11.035283447,200.186,0.052244898
11.151383220,177.263,0.168344671
11.499682540,173.929,0.327596372
11.827278912,182.446,0.322562358
12.451700680,146.284,0.058049887
12.521360544,155.75,0.272834467
12.823219955,176.536,0.301859410
13.136689342,164.679,0.005804989
13.177324263,184.373,0.534058957
