0.156734694,183.137,0.220589569
0.441179138,231.909,0.928798186
1.375782313,199.103,0.034829932
1.468662132,171.461,0.233650794
1.702312925,181.598,0.439727891
2.292970522,169.585,0.528253968
2.890884354,224.177,0.214784580
3.111473923,202.878,0.023219955
3.140498866,224.779,0.580498866
3.726802721,182.388,0.034829932
3.825487528,229.288,0.284444444
4.115736961,244.463,0.011609977
4.150566893,255.187,0.226394558
4.382766440,182.902,0.063854875
4.464036281,189.651,0.226394558
4.696235828,175.113,0.539863946
6.222947846,176.541,0.267029478
6.495782313,201.01,0.069659864
6.571247166,229.005,0.249614512
6.960181406,228.02,0.245260771
7.205442177,220.225,0.602267574
7.929614512,211.658,0.075464853
8.126984127,217.726,0.307664399
8.690068027,206.239,0.313469388
9.009342404,188.945,0.104489796
9.189297052,175.65,0.464399093
9.793015873,170.571,0.249614512
10.048435374,163.817,0.011609977
10.065850340,157.317,0.307664399
10.408344671,147.518,0.005804989
10.425759637,143.88,0.267029478
10.791473923,123.482,0.116099773
11.023673469,112.821,0.568888889
12.033741497,116.354,0.383129252
12.556190476,123.058,0.197369615
13.287619048,112.474,0.342494331
13.740408163,121.802,0.220589569
14.466031746,113.898,0.354104308
14.953650794,115.562,0.203174603
15.214875283,112.625,0.232199546
15.539954649,111.127,0.069659864
15.685079365,121.956,0.336689342
16.137868481,131.411,0.214784580
16.828662132,127.359,0.104489796
16.938956916,114.368,0.267029478
17.281451247,146.574,0.220589569
17.647165533,144.21,1.224852608
18.877823129,116.492,0.040634921
18.947482993,148.151,0.110294785
19.150657596,153.468,0.458594104
19.754376417,162.949,0.499229025
20.363900227,169.592,0.365714286
20.857324263,182.772,0.156734694
21.182403628,156.073,0.226394558
21.426213152,149.129,0.150929705
21.582947846,135.324,0.052244898
21.640997732,130.245,0.255419501
21.913832200,128.946,0.023219955
21.942857143,114.413,0.359909297
23.121269841,187.389,0.150929705
23.278004535,189.106,0.034829932
23.365079365,220.076,0.296054422
23.666938776,221.751,0.725623583
24.398367347,177.804,0.040634921
24.444807256,139.399,0.029024943
24.497052154,166.254,0.313469388
24.827936508,184.103,0.174149660
25.025306122,195.928,0.098684807
25.251700680,166.125,0.238004535
26.401088435,143.688,0.052244898
26.540408163,217.739,0.272834467
26.824852608,217.934,0.499229025
27.416961451,224.877,0.040634921
27.533061224,204.036,0.005804989
27.550476190,205.457,0.121904762
27.678185941,240.867,0.458594104
28.142585034,212.208,0.040634921
28.189024943,166.299,0.063854875
28.276099773,174.618,0.139319728
28.479274376,165.835,0.296054422
