1.526712018,296.886,0.406349206
1.938866213,383.283,0.255419501
2.339410431,302.749,0.296054422
2.664489796,238.426,0.342494331
3.053424036,196.782,0.539863946
3.662947846,327.036,0.127959184
3.790907029,286.946,0.185510204
3.999637188,259.836,0.185759637
4.191201814,289.398,0.342494331
4.539501134,253.323,0.023219955
4.574331066,222.533,0.760453515
5.781768707,230.367,0.046439909
5.834013605,286.982,0.417959184
6.257777778,373.27,0.106938776
6.364716553,361.158,0.223945578
6.594467120,318.793,0.359909297
6.995011338,281.294,0.272834467
7.273650794,252.429,0.441179138
7.772879819,358.319,0.319274376
8.115374150,326.514,0.203174603
8.318548753,327.258,0.098707483
8.481088435,288.106,1.021678005
10.118095238,286.362,0.359909297
10.483809524,387.591,0.203174603
10.872743764,303.327,0.174149660
11.209433107,237.007,0.336689342
11.586757370,195.553,0.539863946
12.202086168,324.522,0.118798186
12.320884354,282.769,0.165646259
12.503945578,256.036,0.190839002
12.694784580,284.41,0.372244898
13.078639456,227.006,0.167619048
13.246258503,217.747,0.668299320
14.338321995,286.329,0.394739229
14.733061224,296.439,0.075464853
14.814331066,350.872,0.108117914
14.922448980,362.265,0.135691610
15.127800454,316.634,0.301859410
15.476099773,282.728,0.348299320
15.865034014,250.773,0.354104308
16.277188209,242.151,0.203174603
16.642902494,203.746,0.063696145
16.706598639,211.265,0.191723356
17.060861678,182.309,0.102494331
17.163356009,192.561,0.797278912
